Student ID,Courses
4857651,HarvardX/CS50x/2012
6217994,HarvardX/CS50x/2012
5646366,HarvardX/PH278x/2013_Spring
1657549,HarvardX/CS50x/2012
4964249,HarvardX/SPU27x/2013_Oct
7546831,HarvardX/ER22x/2013_Spring,HarvardX/MCB80.1x/2013_SOND,HarvardX/ER22x/2013_Spring,HarvardX/MCB80.1x/2013_SOND
7345940,HarvardX/ER22x/2013_Spring
8677605,HarvardX/CS50x/2012
9259146,HarvardX/CS50x/2012
9217764,HarvardX/PH278x/2013_Spring
6246575,HarvardX/CS50x/2012
7454387,HarvardX/SPU27x/2013_Oct
7788344,HarvardX/CS50x/2012
8382788,HarvardX/CS50x/2012
6824076,HarvardX/HSPH-HMS214x/2013_SOND
6771026,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct
6249389,HarvardX/CS50x/2012
1656630,HarvardX/ER22x/2013_Spring
2997941,HarvardX/ER22x/2013_Spring
112835,HarvardX/ER22x/2013_Spring
4053353,HarvardX/CS50x/2012
3065026,HarvardX/PH207x/2012_Fall
6764228,HarvardX/CS50x/2012
7292150,HarvardX/CS50x/2012
5866256,HarvardX/CS50x/2012,HarvardX/CS50x/2012
7732787,HarvardX/CS50x/2012
9335111,HarvardX/PH278x/2013_Spring
1332621,HarvardX/PH278x/2013_Spring
7435124,HarvardX/PH207x/2012_Fall
5845485,HarvardX/CS50x/2012
9112762,HarvardX/CS50x/2012
4121825,HarvardX/ER22x/2013_Spring
1687346,HarvardX/CS50x/2012
3001499,HarvardX/ER22x/2013_Spring
6976473,HarvardX/CB22x/2013_Spring
4233511,HarvardX/CS50x/2012
6378163,HarvardX/PH278x/2013_Spring
4965209,HarvardX/CS50x/2012
501435,HarvardX/CS50x/2012
9116474,HarvardX/CS50x/2012
3145419,HarvardX/PH207x/2012_Fall,HarvardX/PH278x/2013_Spring
9484088,HarvardX/ER22x/2013_Spring
6871185,HarvardX/CS50x/2012
7383045,HarvardX/CS50x/2012
6259907,HarvardX/PH207x/2012_Fall
9991330,HarvardX/ER22x/2013_Spring
9735928,HarvardX/ER22x/2013_Spring
953115,HarvardX/CS50x/2012
7786614,HarvardX/CS50x/2012
4193818,HarvardX/PH207x/2012_Fall,HarvardX/PH278x/2013_Spring
1347348,HarvardX/CS50x/2012
5956941,HarvardX/CS50x/2012
4709747,HarvardX/CS50x/2012
6148953,HarvardX/CB22x/2013_Spring
9049469,HarvardX/CS50x/2012
7999570,HarvardX/CB22x/2013_Spring,HarvardX/PH278x/2013_Spring
164281,HarvardX/CS50x/2012
443202,HarvardX/CS50x/2012
5308763,HarvardX/GSE1x/2014_JFMA,HarvardX/SPU27x/2013_Oct
3527426,HarvardX/GSE1x/2014_JFMA
9854363,HarvardX/PH207x/2012_Fall
3437206,HarvardX/CS50x/2012
4848255,HarvardX/CS50x/2012
996177,HarvardX/PH207x/2012_Fall
3325197,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct
9811155,HarvardX/CS50x/2012
1485382,HarvardX/PH207x/2012_Fall
8142521,HarvardX/CS50x/2012
2534533,HarvardX/CS50x/2012,HarvardX/PH278x/2013_Spring
2046945,HarvardX/CS50x/2012
6903568,HarvardX/PH278x/2013_Spring
2148111,HarvardX/ER22x/2013_Spring
161429,HarvardX/CS50x/2012
6268863,HarvardX/PH207x/2012_Fall
3229996,HarvardX/CS50x/2012,HarvardX/SPU27x/2013_Oct
2352574,HarvardX/PH207x/2012_Fall
9417529,HarvardX/PH207x/2012_Fall
2398721,HarvardX/ER22x/2013_Spring,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct
2813285,HarvardX/PH207x/2012_Fall
7607615,HarvardX/CS50x/2012
2325799,HarvardX/ER22x/2013_Spring
8566382,HarvardX/ER22x/2013_Spring,HarvardX/SPU27x/2013_Oct
9931865,HarvardX/ER22x/2013_Spring
9345876,HarvardX/CS50x/2012
5511206,HarvardX/PH278x/2013_Spring
853125,HarvardX/CS50x/2012
2593736,HarvardX/CS50x/2012
1072853,HarvardX/ER22x/2013_Spring
2082377,HarvardX/PH278x/2013_Spring
8990551,HarvardX/CS50x/2012
6638216,HarvardX/PH278x/2013_Spring
2114626,HarvardX/CS50x/2012
8302910,HarvardX/CS50x/2012
5616228,HarvardX/CS50x/2012
865608,HarvardX/CS50x/2012
4028020,HarvardX/ER22x/2013_Spring
416268,HarvardX/CS50x/2012
7191115,HarvardX/CS50x/2012,HarvardX/MCB80.1x/2013_SOND,HarvardX/PH207x/2012_Fall,HarvardX/SPU27x/2013_Oct
5924093,HarvardX/PH278x/2013_Spring
2613939,HarvardX/CS50x/2012
7019203,HarvardX/CS50x/2012
2782734,HarvardX/CS50x/2012,HarvardX/CS50x/2012
1947166,HarvardX/ER22x/2013_Spring
8426863,HarvardX/CS50x/2012
847079,HarvardX/CS50x/2012,HarvardX/ER22x/2013_Spring,HarvardX/GSE1x/2014_JFMA,HarvardX/MCB80.1x/2013_SOND,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct,HarvardX/SW12x/2013_SOND
6808191,HarvardX/ER22x/2013_Spring,HarvardX/PH278x/2013_Spring
6360620,HarvardX/SPU27x/2013_Oct
8426866,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct
1773053,HarvardX/PH278x/2013_Spring
8189652,HarvardX/CS50x/2012
7004404,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring
4248462,HarvardX/ER22x/2013_Spring
7425532,HarvardX/MCB80.1x/2013_SOND,HarvardX/SPU27x/2013_Oct
1858147,HarvardX/CS50x/2012
9731337,HarvardX/PH207x/2012_Fall
6769226,HarvardX/ER22x/2013_Spring,HarvardX/PH201x/2013_SOND,HarvardX/PH278x/2013_Spring
960217,HarvardX/HDS1544.1x/2013_SOND
7702478,HarvardX/PH207x/2012_Fall
7531691,HarvardX/CS50x/2012
2555104,HarvardX/ER22x/2013_Spring
3471915,HarvardX/CS50x/2012
7993044,HarvardX/SPU27x/2013_Oct
7776594,HarvardX/HSPH-HMS214x/2013_SOND,HarvardX/PH207x/2012_Fall
8648569,HarvardX/PH207x/2012_Fall
493841,HarvardX/CS50x/2012
6992614,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring
1489721,HarvardX/CB22x/2013_Spring
1674654,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct
5952500,HarvardX/PH207x/2012_Fall
2308837,HarvardX/PH207x/2012_Fall
2322680,HarvardX/PH207x/2012_Fall
9180205,HarvardX/CS50x/2012
3122131,HarvardX/CS50x/2012
5188227,HarvardX/PH278x/2013_Spring
5461565,HarvardX/PH278x/2013_Spring
7997750,HarvardX/ER22x/2013_Spring
9193478,HarvardX/PH207x/2012_Fall
9318961,HarvardX/CS50x/2012
8076140,HarvardX/ER22x/2013_Spring
9864866,HarvardX/CB22x/2013_Spring,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct
1233573,HarvardX/CS50x/2012
4780192,HarvardX/PH278x/2013_Spring
7035504,HarvardX/CS50x/2012,HarvardX/CS50x/2012
3865063,HarvardX/SPU27x/2013_Oct
7663462,HarvardX/SPU27x/2013_Oct
2807910,HarvardX/SPU27x/2013_Oct
366141,HarvardX/CS50x/2012
7185709,HarvardX/PH207x/2012_Fall
1267706,HarvardX/ER22x/2013_Spring
1497789,HarvardX/CS50x/2012
5877857,HarvardX/CS50x/2012,HarvardX/PH207x/2012_Fall
430308,HarvardX/CS50x/2012
9318962,HarvardX/CS50x/2012
3893596,HarvardX/CS50x/2012
1911637,HarvardX/CS50x/2012
3352195,HarvardX/CB22x/2013_Spring,HarvardX/CS50x/2012,HarvardX/ER22x/2013_Spring
8566925,HarvardX/CB22x/2013_Spring
9833913,HarvardX/SPU27x/2013_Oct
8220210,HarvardX/CS50x/2012
5047687,HarvardX/PH207x/2012_Fall
2692589,HarvardX/CS50x/2012
3954758,HarvardX/CS50x/2012
6143862,HarvardX/ER22x/2013_Spring,HarvardX/SPU27x/2013_Oct
829843,HarvardX/PH278x/2013_Spring
243938,HarvardX/CS50x/2012
2176088,HarvardX/ER22x/2013_Spring
232620,HarvardX/CS50x/2012
8344240,HarvardX/PH278x/2013_Spring
804512,HarvardX/PH278x/2013_Spring
6168385,HarvardX/CS50x/2012
1259016,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring
2007603,HarvardX/ER22x/2013_Spring,HarvardX/GSE1x/2014_JFMA,HarvardX/HSPH-HMS214x/2013_SOND,HarvardX/PH201x/2013_SOND
9141022,HarvardX/CS50x/2012
3096538,HarvardX/CS50x/2012
2652791,HarvardX/PH278x/2013_Spring
9870152,HarvardX/ER22x/2013_Spring,HarvardX/PH278x/2013_Spring
8618837,HarvardX/PH278x/2013_Spring
8088223,HarvardX/PH278x/2013_Spring
1060301,HarvardX/PH207x/2012_Fall
6752750,HarvardX/ER22x/2013_Spring
70035,HarvardX/CS50x/2012
5251911,HarvardX/PH278x/2013_Spring
4990254,HarvardX/CS50x/2012
2475105,HarvardX/CB22x/2013_Spring,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct
2475106,HarvardX/PH278x/2013_Spring
9207284,HarvardX/PH207x/2012_Fall
9774017,HarvardX/CS50x/2012
3666164,HarvardX/PH207x/2012_Fall,HarvardX/PH278x/2013_Spring
8860775,HarvardX/CS50x/2012
5531718,HarvardX/CS50x/2012
1140223,HarvardX/CS50x/2012
5676543,HarvardX/CS50x/2012
2687825,HarvardX/CS50x/2012
7224247,HarvardX/ER22x/2013_Spring
9505944,HarvardX/CB22x/2013_Spring
4682864,HarvardX/CS50x/2012
4401198,HarvardX/PH207x/2012_Fall
5734757,HarvardX/ER22x/2013_Spring
6765627,HarvardX/CS50x/2012
1517120,HarvardX/ER22x/2013_Spring
4007191,HarvardX/CS50x/2012
337103,HarvardX/CB22x/2013_Spring
5087873,HarvardX/CS50x/2012
1630944,HarvardX/ER22x/2013_Spring,HarvardX/PH278x/2013_Spring
3344792,HarvardX/CS50x/2012
9243328,HarvardX/CS50x/2012
3892179,HarvardX/CS50x/2012
414534,HarvardX/PH207x/2012_Fall
2909975,HarvardX/CS50x/2012
5575288,HarvardX/PH207x/2012_Fall
8768953,HarvardX/CB22x/2013_Spring
8872767,HarvardX/CS50x/2012
3017085,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring
165421,HarvardX/PH207x/2012_Fall
1076449,HarvardX/PH207x/2012_Fall,HarvardX/PH278x/2013_Spring
3690411,HarvardX/CS50x/2012
7780767,HarvardX/SPU27x/2013_Oct
6867169,HarvardX/SPU27x/2013_Oct,HarvardX/SW12x/2013_SOND
1512672,HarvardX/ER22x/2013_Spring
8148991,HarvardX/SPU27x/2013_Oct
9736640,HarvardX/ER22x/2013_Spring
5730135,HarvardX/CS50x/2012
9736642,HarvardX/ER22x/2013_Spring
354812,HarvardX/HDS1544.1x/2013_SOND,HarvardX/PH201x/2013_SOND
9251100,HarvardX/CS50x/2012
2554277,HarvardX/CS50x/2012
4115664,HarvardX/CS50x/2012
5885945,HarvardX/CB22x/2013_Spring
7362890,HarvardX/ER22x/2013_Spring
3445800,HarvardX/PH278x/2013_Spring
6015177,HarvardX/CB22x/2013_Spring,HarvardX/CS50x/2012,HarvardX/ER22x/2013_Spring
9122651,HarvardX/GSE1x/2014_JFMA,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct
1929758,HarvardX/ER22x/2013_Spring
6529512,HarvardX/CS50x/2012
6712950,HarvardX/PH207x/2012_Fall,HarvardX/PH278x/2013_Spring
3401052,HarvardX/CS50x/2012
9108100,HarvardX/PH278x/2013_Spring
5793649,HarvardX/CS50x/2012,HarvardX/PH278x/2013_Spring
8580587,HarvardX/PH207x/2012_Fall
776711,HarvardX/CS50x/2012
8580581,HarvardX/CS50x/2012
6805450,HarvardX/PH207x/2012_Fall
6168927,HarvardX/CS50x/2012
8275361,HarvardX/CS50x/2012
1732358,HarvardX/CS50x/2012,HarvardX/ER22x/2013_Spring,HarvardX/PH207x/2012_Fall,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct,HarvardX/CS50x/2012,HarvardX/ER22x/2013_Spring,HarvardX/PH207x/2012_Fall,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct
6792733,HarvardX/CB22x/2013_Spring
2174827,HarvardX/ER22x/2013_Spring
7849608,HarvardX/CS50x/2012
6191887,HarvardX/CB22x/2013_Spring
8332464,HarvardX/PH207x/2012_Fall
3344864,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct
672506,HarvardX/CS50x/2012
4817754,HarvardX/CS50x/2012
9629110,HarvardX/PH278x/2013_Spring
4308890,HarvardX/CS50x/2012
1399669,HarvardX/ER22x/2013_Spring
1074708,HarvardX/CB22x/2013_Spring
3734283,HarvardX/ER22x/2013_Spring
6975628,HarvardX/ER22x/2013_Spring,HarvardX/HDS1544.1x/2013_SOND,HarvardX/SW12x/2013_SOND
3582954,HarvardX/CS50x/2012
6169032,HarvardX/CS50x/2012
1608028,HarvardX/CS50x/2012
7096260,HarvardX/PH207x/2012_Fall,HarvardX/PH278x/2013_Spring
5854483,HarvardX/PH201x/2013_SOND
2379452,HarvardX/PH278x/2013_Spring
3075174,HarvardX/ER22x/2013_Spring
4743495,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring
6745604,HarvardX/CS50x/2012
9155405,HarvardX/PH278x/2013_Spring
3538876,HarvardX/SPU27x/2013_Oct
1772864,HarvardX/CS50x/2012
3530104,HarvardX/CS50x/2012
8863273,HarvardX/PH278x/2013_Spring
4540650,HarvardX/CS50x/2012
9708507,HarvardX/ER22x/2013_Spring
6146991,HarvardX/SPU27x/2013_Oct
1059516,HarvardX/PH207x/2012_Fall
7661463,HarvardX/ER22x/2013_Spring
2054924,HarvardX/PH207x/2012_Fall
2306231,HarvardX/CS50x/2012
9935156,HarvardX/ER22x/2013_Spring
6347802,HarvardX/CS50x/2012
4111514,HarvardX/SPU27x/2013_Oct
3629792,HarvardX/CS50x/2012
120479,HarvardX/PH207x/2012_Fall
1575382,HarvardX/CB22x/2013_Spring
3682959,HarvardX/CS50x/2012
3633277,HarvardX/PH278x/2013_Spring
3734137,HarvardX/PH278x/2013_Spring
6705049,HarvardX/CS50x/2012,HarvardX/PH207x/2012_Fall
4427709,HarvardX/CB22x/2013_Spring
5411940,HarvardX/CS50x/2012
5695655,HarvardX/CS50x/2012
4926959,HarvardX/PH278x/2013_Spring
649881,HarvardX/SPU27x/2013_Oct
2172509,HarvardX/SPU27x/2013_Oct
2033724,HarvardX/ER22x/2013_Spring
4337313,HarvardX/CS50x/2012
8439318,HarvardX/CB22x/2013_Spring
6255690,HarvardX/CS50x/2012
4427913,HarvardX/PH207x/2012_Fall
7511315,HarvardX/CS50x/2012,HarvardX/ER22x/2013_Spring
4569138,HarvardX/SPU27x/2013_Oct
3541762,HarvardX/CS50x/2012
8931071,HarvardX/CS50x/2012
6144249,HarvardX/CS50x/2012
6447024,HarvardX/CS50x/2012
6749039,HarvardX/CS50x/2012
5069865,HarvardX/CS50x/2012
6524931,HarvardX/SPU27x/2013_Oct
424701,HarvardX/PH207x/2012_Fall
4364267,HarvardX/PH207x/2012_Fall,HarvardX/PH278x/2013_Spring
6524934,HarvardX/CS50x/2012
635550,HarvardX/CS50x/2012
5248326,HarvardX/CS50x/2012
4699692,HarvardX/ER22x/2013_Spring
6114947,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring,HarvardX/PH278x/2013_Spring
1478015,HarvardX/CS50x/2012,HarvardX/ER22x/2013_Spring
9990695,HarvardX/ER22x/2013_Spring,HarvardX/ER22x/2013_Spring
3685458,HarvardX/CB22x/2013_Spring
1793972,HarvardX/CS50x/2012
1105921,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct
2179047,HarvardX/PH207x/2012_Fall,HarvardX/SPU27x/2013_Oct
3391201,HarvardX/ER22x/2013_Spring
9430664,HarvardX/CS50x/2012
5745639,HarvardX/CS50x/2012,HarvardX/ER22x/2013_Spring
9786921,HarvardX/CS50x/2012
4898632,HarvardX/PH207x/2012_Fall
7782180,HarvardX/CS50x/2012,HarvardX/CS50x/2012
6479303,HarvardX/SPU27x/2013_Oct
9996693,HarvardX/ER22x/2013_Spring
8925926,HarvardX/CS50x/2012
3819606,HarvardX/GSE1x/2014_JFMA
9613538,HarvardX/PH278x/2013_Spring
7624875,HarvardX/ER22x/2013_Spring
444326,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring,HarvardX/PH207x/2012_Fall
636145,HarvardX/CS50x/2012
9021973,HarvardX/HSPH-HMS214x/2013_SOND,HarvardX/PH207x/2012_Fall
3623066,HarvardX/ER22x/2013_Spring
616836,HarvardX/PH207x/2012_Fall,HarvardX/PH278x/2013_Spring
330882,HarvardX/CB22x/2013_Spring,HarvardX/CS50x/2012,HarvardX/SPU27x/2013_Oct
7287850,HarvardX/PH278x/2013_Spring
5125505,HarvardX/CS50x/2012
9976432,HarvardX/CS50x/2012
8273209,HarvardX/CS50x/2012
2961477,HarvardX/CS50x/2012
499996,HarvardX/CS50x/2012
809726,HarvardX/SPU27x/2013_Oct
2388943,HarvardX/CS50x/2012
2139992,HarvardX/CB22x/2013_Spring
8593403,HarvardX/CS50x/2012
5396079,HarvardX/PH278x/2013_Spring
1779583,HarvardX/ER22x/2013_Spring
5606848,HarvardX/CB22x/2013_Spring
951907,HarvardX/CS50x/2012
5797585,HarvardX/CS50x/2012
5606842,HarvardX/CB22x/2013_Spring
8965916,HarvardX/CS50x/2012
3176469,HarvardX/CS50x/2012
6693252,HarvardX/CS50x/2012
1507776,HarvardX/ER22x/2013_Spring,HarvardX/SPU27x/2013_Oct
4743467,HarvardX/CS50x/2012
6978068,HarvardX/CS50x/2012
4541744,HarvardX/CS50x/2012,HarvardX/GSE1x/2014_JFMA
5457218,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring
2865291,HarvardX/CS50x/2012
23040,HarvardX/PH207x/2012_Fall
4416241,HarvardX/PH207x/2012_Fall
1216090,HarvardX/CB22x/2013_Spring
2591974,HarvardX/CS50x/2012
4100617,HarvardX/CS50x/2012
6515188,HarvardX/CS50x/2012
6343645,HarvardX/ER22x/2013_Spring
4238172,HarvardX/PH207x/2012_Fall
4056183,HarvardX/CS50x/2012
7479813,HarvardX/PH207x/2012_Fall
7213195,HarvardX/CS50x/2012
2859147,HarvardX/CS50x/2012
2227945,HarvardX/CS50x/2012
9914074,HarvardX/ER22x/2013_Spring,HarvardX/PH278x/2013_Spring
7181796,HarvardX/PH278x/2013_Spring
6447685,HarvardX/ER22x/2013_Spring,HarvardX/GSE1x/2014_JFMA
6689105,HarvardX/PH278x/2013_Spring
509544,HarvardX/CS50x/2012
9340984,HarvardX/SPU27x/2013_Oct
3191134,HarvardX/ER22x/2013_Spring
892926,HarvardX/CS50x/2012,HarvardX/PH278x/2013_Spring
892925,HarvardX/ER22x/2013_Spring
908922,HarvardX/CB22x/2013_Spring
3639339,HarvardX/ER22x/2013_Spring
7321567,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct,HarvardX/CS50x/2012
1267288,HarvardX/CS50x/2012
1606397,HarvardX/ER22x/2013_Spring
1670765,HarvardX/PH207x/2012_Fall
586553,HarvardX/CS50x/2012
9667501,HarvardX/ER22x/2013_Spring
4094510,HarvardX/SW12x/2013_SOND
2415778,HarvardX/CS50x/2012
1562405,HarvardX/CS50x/2012,HarvardX/PH278x/2013_Spring
4309853,HarvardX/SPU27x/2013_Oct
666828,HarvardX/PH207x/2012_Fall
4021733,HarvardX/ER22x/2013_Spring
1159469,HarvardX/CB22x/2013_Spring
5069183,HarvardX/PH278x/2013_Spring
8883161,HarvardX/ER22x/2013_Spring
2933939,HarvardX/ER22x/2013_Spring
7640582,HarvardX/CS50x/2012
4482707,HarvardX/ER22x/2013_Spring
6880498,HarvardX/CS50x/2012,HarvardX/SPU27x/2013_Oct
7367367,HarvardX/PH278x/2013_Spring
8708877,HarvardX/PH207x/2012_Fall
2361489,HarvardX/PH207x/2012_Fall
3979184,HarvardX/CB22x/2013_Spring
5718459,HarvardX/ER22x/2013_Spring
2358484,HarvardX/ER22x/2013_Spring,HarvardX/PH207x/2012_Fall
8618056,HarvardX/PH207x/2012_Fall
4456139,HarvardX/CS50x/2012
4563364,HarvardX/CS50x/2012
4984713,HarvardX/PH207x/2012_Fall
917157,HarvardX/CS50x/2012
4567697,HarvardX/CS50x/2012
7755560,HarvardX/PH207x/2012_Fall
9688091,HarvardX/PH278x/2013_Spring
1523795,HarvardX/CS50x/2012
7879338,HarvardX/CS50x/2012
5657383,HarvardX/ER22x/2013_Spring
5671663,HarvardX/CS50x/2012
9496512,HarvardX/ER22x/2013_Spring
6281647,HarvardX/CB22x/2013_Spring,HarvardX/CS50x/2012
5249003,HarvardX/ER22x/2013_Spring
1800373,HarvardX/CS50x/2012,HarvardX/CS50x/2012
6144669,HarvardX/CS50x/2012
203996,HarvardX/CS50x/2012
1091364,HarvardX/ER22x/2013_Spring,HarvardX/SPU27x/2013_Oct
278027,HarvardX/CS50x/2012
7049185,HarvardX/PH207x/2012_Fall
7582599,HarvardX/ER22x/2013_Spring
9028543,HarvardX/CS50x/2012,HarvardX/ER22x/2013_Spring
5117060,HarvardX/CS50x/2012
4213386,HarvardX/ER22x/2013_Spring
4277725,HarvardX/PH207x/2012_Fall
9955249,HarvardX/CB22x/2013_Spring
2635652,HarvardX/ER22x/2013_Spring
8572789,HarvardX/SPU27x/2013_Oct
197724,HarvardX/CS50x/2012
4694256,HarvardX/CS50x/2012
108758,HarvardX/PH207x/2012_Fall
4858144,HarvardX/CS50x/2012
7405705,HarvardX/ER22x/2013_Spring
2299394,HarvardX/CS50x/2012
6679963,HarvardX/SPU27x/2013_Oct
1793021,HarvardX/ER22x/2013_Spring
6076427,HarvardX/PH207x/2012_Fall
3928779,HarvardX/CS50x/2012,HarvardX/ER22x/2013_Spring
9256496,HarvardX/CB22x/2013_Spring
4510805,HarvardX/PH207x/2012_Fall
6315216,HarvardX/PH207x/2012_Fall
3763140,HarvardX/CS50x/2012
8742869,HarvardX/SPU27x/2013_Oct
6988058,HarvardX/CS50x/2012
3620003,HarvardX/CS50x/2012
6487251,HarvardX/CB22x/2013_Spring
8209000,HarvardX/PH278x/2013_Spring
640564,HarvardX/CS50x/2012
3377123,HarvardX/CS50x/2012
4950169,HarvardX/ER22x/2013_Spring
9235269,HarvardX/CB22x/2013_Spring
470115,HarvardX/PH207x/2012_Fall
9165778,HarvardX/PH207x/2012_Fall
2053499,HarvardX/CS50x/2012
7740246,HarvardX/PH207x/2012_Fall
2565950,HarvardX/CB22x/2013_Spring
9519054,HarvardX/CS50x/2012
9332593,HarvardX/PH278x/2013_Spring
447000,HarvardX/PH278x/2013_Spring
9269052,HarvardX/ER22x/2013_Spring
1944371,HarvardX/CS50x/2012
6773554,HarvardX/CS50x/2012
4464783,HarvardX/SPU27x/2013_Oct,HarvardX/CS50x/2012
3920218,HarvardX/CS50x/2012
5683641,HarvardX/CS50x/2012
3903050,HarvardX/PH207x/2012_Fall
2607988,HarvardX/CS50x/2012
5890009,HarvardX/CS50x/2012
2377880,HarvardX/ER22x/2013_Spring
1332244,HarvardX/PH201x/2013_SOND
8200408,HarvardX/CS50x/2012
4026211,HarvardX/CS50x/2012
6650330,HarvardX/CS50x/2012
3872621,HarvardX/CS50x/2012
2377888,HarvardX/CS50x/2012
6178257,HarvardX/CB22x/2013_Spring
6834947,HarvardX/PH207x/2012_Fall
7861712,HarvardX/CS50x/2012,HarvardX/ER22x/2013_Spring
1192464,HarvardX/PH278x/2013_Spring
7583041,HarvardX/ER22x/2013_Spring
5149519,HarvardX/CS50x/2012
3958846,HarvardX/CB22x/2013_Spring
5393554,HarvardX/PH278x/2013_Spring
9636155,HarvardX/CS50x/2012
5858628,HarvardX/PH278x/2013_Spring
1997038,HarvardX/ER22x/2013_Spring
2684669,HarvardX/CS50x/2012
4230579,HarvardX/PH207x/2012_Fall
7970299,HarvardX/CS50x/2012
1617312,HarvardX/PH207x/2012_Fall
6441531,HarvardX/CS50x/2012
3602261,HarvardX/ER22x/2013_Spring
1182399,HarvardX/GSE1x/2014_JFMA,HarvardX/HSPH-HMS214x/2013_SOND,HarvardX/MCB80.1x/2013_SOND,HarvardX/PH278x/2013_Spring,HarvardX/SPU27x/2013_Oct
9043507,HarvardX/PH207x/2012_Fall
8057349,HarvardX/CS50x/2012,HarvardX/PH201x/2013_SOND
183262,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring,HarvardX/PH278x/2013_Spring
2363347,HarvardX/PH207x/2012_Fall
6739611,HarvardX/CS50x/2012
7489193,HarvardX/CS50x/2012,HarvardX/PH207x/2012_Fall
4943915,HarvardX/SW12x/2013_SOND
7591057,HarvardX/PH278x/2013_Spring
3557555,HarvardX/CS50x/2012
2541020,HarvardX/CS50x/2012
2354003,HarvardX/PH278x/2013_Spring
5282728,HarvardX/CS50x/2012
7514963,HarvardX/PH278x/2013_Spring
8571251,HarvardX/CS50x/2012
8061515,HarvardX/CS50x/2012
4903411,HarvardX/CS50x/2012
5305299,HarvardX/PH207x/2012_Fall
4205998,HarvardX/PH201x/2013_SOND
5308663,HarvardX/MCB80.1x/2013_SOND
7092507,HarvardX/CS50x/2012
9769846,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring,HarvardX/PH278x/2013_Spring
5163030,HarvardX/ER22x/2013_Spring
9468294,HarvardX/CS50x/2012
7566730,HarvardX/CS50x/2012,HarvardX/ER22x/2013_Spring
1436854,HarvardX/ER22x/2013_Spring,HarvardX/PH278x/2013_Spring
3529810,HarvardX/CS50x/2012
8933027,HarvardX/CS50x/2012
8751018,HarvardX/PH278x/2013_Spring
4310129,HarvardX/CS50x/2012
1672124,HarvardX/ER22x/2013_Spring
8511211,HarvardX/ER22x/2013_Spring
1547917,HarvardX/CS50x/2012,HarvardX/CS50x/2012
643031,HarvardX/CB22x/2013_Spring,HarvardX/HDS1544.1x/2013_SOND
1532033,HarvardX/MCB80.1x/2013_SOND,HarvardX/SPU27x/2013_Oct
4308242,HarvardX/CS50x/2012
4985194,HarvardX/ER22x/2013_Spring
7063038,HarvardX/CS50x/2012
2228855,HarvardX/ER22x/2013_Spring
8651861,HarvardX/PH207x/2012_Fall
4382280,HarvardX/ER22x/2013_Spring
8461321,HarvardX/ER22x/2013_Spring
6476649,HarvardX/CS50x/2012
6088562,HarvardX/PH278x/2013_Spring
3032710,HarvardX/CS50x/2012
8798423,HarvardX/ER22x/2013_Spring
8335399,HarvardX/CS50x/2012,HarvardX/CS50x/2012
1660735,HarvardX/HSPH-HMS214x/2013_SOND,HarvardX/PH201x/2013_SOND,HarvardX/PH278x/2013_Spring
5012255,HarvardX/CS50x/2012
1352508,HarvardX/ER22x/2013_Spring
5293207,HarvardX/MCB80.1x/2013_SOND
3368404,HarvardX/CS50x/2012
4821672,HarvardX/CS50x/2012
456236,HarvardX/CB22x/2013_Spring
109153,HarvardX/ER22x/2013_Spring,HarvardX/ER22x/2013_Spring
140020,HarvardX/PH207x/2012_Fall
6573240,HarvardX/SPU27x/2013_Oct
4507051,HarvardX/CS50x/2012
6373212,HarvardX/CS50x/2012
9851381,HarvardX/CB22x/2013_Spring
7692525,HarvardX/CB22x/2013_Spring,HarvardX/ER22x/2013_Spring,HarvardX/PH207x/2012_Fall,HarvardX/SPU27x/2013_Oct
2020379,HarvardX/CS50x/2012
